date,PRECTOTCORR,RH2M,T2M,WS2M,GWETTOP,PS,region,lat,lon,severity_label,date_str,month,day_of_year
20221212,2.65,88.21,19.05,4.71,0.56,99.97,Casablanca-Settat,33.59,-7.62,low,20221212,12,346
20221214,28.01,82.35,17.82,6.75,0.68,99.43,Casablanca-Settat,33.59,-7.62,high,20221214,12,348
20221215,23.76,82.2,16.39,7.18,0.75,99.25,Casablanca-Settat,33.59,-7.62,medium,20221215,12,349
20221216,6.68,86.77,16.06,4.25,0.7,99.61,Casablanca-Settat,33.59,-7.62,medium,20221216,12,350
20230117,2.8,84.26,13.84,3.86,0.6,100.24,Casablanca-Settat,33.59,-7.62,low,20230117,1,17
20230118,1.29,74.99,14.26,3.6,0.6,100.26,Casablanca-Settat,33.59,-7.62,low,20230118,1,18
20230126,1.93,64.03,11.2,3.29,0.58,100.46,Casablanca-Settat,33.59,-7.62,low,20230126,1,26
20230127,8.28,71.6,12.3,3.16,0.65,100.04,Casablanca-Settat,33.59,-7.62,medium,20230127,1,27
20230215,2.26,81.26,14.47,3.09,0.59,100.21,Casablanca-Settat,33.59,-7.62,low,20230215,2,46
20230216,1.88,87.22,12.87,2.25,0.59,100.22,Casablanca-Settat,33.59,-7.62,low,20230216,2,47
20230223,1.72,83.31,14.44,3.56,0.57,99.53,Casablanca-Settat,33.59,-7.62,low,20230223,2,54
20230224,4.32,72.35,12.46,2.77,0.61,99.43,Casablanca-Settat,33.59,-7.62,low,20230224,2,55
20230225,1.93,76.4,12.86,4.55,0.58,99.56,Casablanca-Settat,33.59,-7.62,low,20230225,2,56
20230226,27.23,87.47,14.23,4.83,0.74,99.41,Casablanca-Settat,33.59,-7.62,high,20230226,2,57
20230227,1.68,75.37,14.01,3.2,0.67,100.01,Casablanca-Settat,33.59,-7.62,low,20230227,2,58
20230228,5.83,87.89,14.01,2.96,0.68,100.26,Casablanca-Settat,33.59,-7.62,medium,20230228,2,59
20230302,1.77,81.35,14.23,2.06,0.65,100.1,Casablanca-Settat,33.59,-7.62,low,20230302,3,61
20230404,10.28,82.83,15.35,3.03,0.58,99.27,Casablanca-Settat,33.59,-7.62,medium,20230404,4,94
20230419,2.03,79.58,19.45,2.65,0.53,99.05,Casablanca-Settat,33.59,-7.62,low,20230419,4,109
20230517,2.13,74.91,19.07,4.63,0.37,99.47,Casablanca-Settat,33.59,-7.62,low,20230517,5,137
20230518,4.27,78.35,17.88,2.09,0.47,99.67,Casablanca-Settat,33.59,-7.62,low,20230518,5,138
20230521,3.15,71.47,17.59,4.03,0.47,99.23,Casablanca-Settat,33.59,-7.62,low,20230521,5,141
20230522,1.21,70.88,18.34,3.35,0.48,99.39,Casablanca-Settat,33.59,-7.62,low,20230522,5,142
20230523,1.67,73.64,18.43,2.98,0.48,99.47,Casablanca-Settat,33.59,-7.62,low,20230523,5,143
20230608,1.22,77.25,22.76,4.26,0.4,99.4,Casablanca-Settat,33.59,-7.62,low,20230608,6,159
20230809,3.06,69.13,26.58,3.14,0.23,99.86,Casablanca-Settat,33.59,-7.62,low,20230809,8,221
20230812,1.43,55.71,29.03,3.43,0.32,99.85,Casablanca-Settat,33.59,-7.62,low,20230812,8,224
20230902,3.88,72.53,22.23,2.89,0.29,99.58,Casablanca-Settat,33.59,-7.62,low,20230902,9,245
20231019,19.36,78.06,21.42,7.71,0.3,99.2,Casablanca-Settat,33.59,-7.62,medium,20231019,10,292
20231020,4.72,69.09,20.82,4.22,0.58,99.3,Casablanca-Settat,33.59,-7.62,low,20231020,10,293
20231022,2.57,72.34,20.95,7.4,0.5,98.74,Casablanca-Settat,33.59,-7.62,low,20231022,10,295
20231023,6.63,82.11,19.0,3.53,0.57,99.55,Casablanca-Settat,33.59,-7.62,medium,20231023,10,296
20231027,3.28,85.36,20.22,2.6,0.53,99.84,Casablanca-Settat,33.59,-7.62,low,20231027,10,300
20231030,1.03,79.88,19.69,3.55,0.51,99.41,Casablanca-Settat,33.59,-7.62,low,20231030,10,303
20231102,1.46,81.68,20.02,3.11,0.5,100.15,Casablanca-Settat,33.59,-7.62,low,20231102,11,306
20231103,1.74,73.79,19.41,2.71,0.52,100.02,Casablanca-Settat,33.59,-7.62,low,20231103,11,307
20231105,2.38,77.39,18.97,2.78,0.52,99.71,Casablanca-Settat,33.59,-7.62,low,20231105,11,309
20231201,11.6,69.82,16.16,4.3,0.55,99.28,Casablanca-Settat,33.59,-7.62,medium,20231201,12,335
20231205,2.21,73.19,16.14,4.02,0.5,99.69,Casablanca-Settat,33.59,-7.62,low,20231205,12,339
20231206,7.27,88.25,17.2,4.97,0.58,99.88,Casablanca-Settat,33.59,-7.62,medium,20231206,12,340
20231220,1.02,75.73,13.75,1.72,0.5,101.1,Casablanca-Settat,33.59,-7.62,low,20231220,12,354
20231221,1.96,78.86,14.15,2.11,0.53,100.69,Casablanca-Settat,33.59,-7.62,low,20231221,12,355
20200119,1.68,62.94,10.46,2.28,0.44,92.69,Marrakech-Safi,31.63,-8.0,low,20200119,1,19
20200120,9.89,85.94,6.98,2.31,0.54,91.6,Marrakech-Safi,31.63,-8.0,medium,20200120,1,20
20200123,3.45,75.95,8.09,1.98,0.49,92.18,Marrakech-Safi,31.63,-8.0,low,20200123,1,23
20200306,1.29,59.05,13.18,3.6,0.29,92.59,Marrakech-Safi,31.63,-8.0,low,20200306,3,66
20200312,16.97,35.8,19.41,1.12,0.34,92.43,Marrakech-Safi,31.63,-8.0,medium,20200312,3,72
20200313,1.34,56.21,17.63,1.61,0.49,92.25,Marrakech-Safi,31.63,-8.0,low,20200313,3,73
20200314,39.31,61.27,16.99,1.22,0.57,92.11,Marrakech-Safi,31.63,-8.0,high,20200314,3,74
20200315,7.75,74.27,13.94,1.5,0.58,92.0,Marrakech-Safi,31.63,-8.0,medium,20200315,3,75
20200316,4.23,78.47,11.9,2.96,0.55,92.1,Marrakech-Safi,31.63,-8.0,low,20200316,3,76
20200319,2.52,68.42,12.05,1.1,0.51,91.56,Marrakech-Safi,31.63,-8.0,low,20200319,3,79
20200320,9.67,84.05,12.07,2.67,0.58,91.95,Marrakech-Safi,31.63,-8.0,medium,20200320,3,80
20200323,20.6,76.91,10.51,2.58,0.59,91.21,Marrakech-Safi,31.63,-8.0,medium,20200323,3,83
20200324,8.33,82.25,9.67,2.87,0.65,91.47,Marrakech-Safi,31.63,-8.0,medium,20200324,3,84
20200327,2.73,77.69,12.07,2.05,0.58,91.56,Marrakech-Safi,31.63,-8.0,low,20200327,3,87
20200328,4.55,77.08,11.99,2.74,0.6,91.9,Marrakech-Safi,31.63,-8.0,low,20200328,3,88
20200412,1.14,72.69,14.98,2.78,0.51,91.82,Marrakech-Safi,31.63,-8.0,low,20200412,4,103
20200413,1.24,70.51,13.89,2.54,0.52,91.72,Marrakech-Safi,31.63,-8.0,low,20200413,4,104
20200418,3.91,65.91,15.94,2.48,0.5,91.73,Marrakech-Safi,31.63,-8.0,low,20200418,4,109
20200419,9.95,75.33,13.29,2.57,0.6,92.12,Marrakech-Safi,31.63,-8.0,medium,20200419,4,110
20200420,1.23,65.21,13.98,2.45,0.52,92.34,Marrakech-Safi,31.63,-8.0,low,20200420,4,111
20200421,2.22,67.7,11.94,2.81,0.54,92.29,Marrakech-Safi,31.63,-8.0,low,20200421,4,112
20200424,16.47,64.43,15.87,2.26,0.59,91.63,Marrakech-Safi,31.63,-8.0,medium,20200424,4,115
20200425,4.68,74.08,13.14,2.62,0.59,92.06,Marrakech-Safi,31.63,-8.0,low,20200425,4,116
20200512,2.37,66.0,14.79,3.31,0.48,91.88,Marrakech-Safi,31.63,-8.0,low,20200512,5,133
20200513,6.36,71.92,14.5,3.74,0.52,91.76,Marrakech-Safi,31.63,-8.0,medium,20200513,5,134
20200514,3.67,67.06,13.22,4.53,0.52,91.83,Marrakech-Safi,31.63,-8.0,low,20200514,5,135
20200515,10.72,75.02,12.49,4.04,0.58,91.93,Marrakech-Safi,31.63,-8.0,medium,20200515,5,136
20200716,76.4,34.16,32.57,2.35,0.35,91.96,Marrakech-Safi,31.63,-8.0,high,20200716,7,198
20200810,1.17,40.59,29.89,1.62,0.25,91.88,Marrakech-Safi,31.63,-8.0,low,20200810,8,223
20200824,1.56,24.04,32.59,1.8,0.19,92.02,Marrakech-Safi,31.63,-8.0,low,20200824,8,237
20200901,1.25,36.89,28.68,2.3,0.18,92.09,Marrakech-Safi,31.63,-8.0,low,20200901,9,245
20200918,3.84,47.96,25.24,2.94,0.28,92.21,Marrakech-Safi,31.63,-8.0,low,20200918,9,262
20201021,8.4,63.7,18.1,1.7,0.29,91.9,Marrakech-Safi,31.63,-8.0,medium,20201021,10,295
20201022,1.85,66.2,15.97,1.74,0.45,92.23,Marrakech-Safi,31.63,-8.0,low,20201022,10,296
20201104,6.53,63.21,15.39,2.04,0.31,92.14,Marrakech-Safi,31.63,-8.0,medium,20201104,11,309
20201112,1.56,43.75,18.78,2.79,0.33,92.39,Marrakech-Safi,31.63,-8.0,low,20201112,11,317
20201125,7.16,47.48,14.74,3.23,0.27,92.1,Marrakech-Safi,31.63,-8.0,medium,20201125,11,330
20201126,33.95,79.86,8.34,2.99,0.65,91.44,Marrakech-Safi,31.63,-8.0,high,20201126,11,331
20201127,4.66,82.6,8.4,2.22,0.54,91.41,Marrakech-Safi,31.63,-8.0,low,20201127,11,332
20201129,1.32,72.11,11.37,1.63,0.48,91.75,Marrakech-Safi,31.63,-8.0,low,20201129,11,334
20201204,4.01,85.48,10.91,2.82,0.49,91.92,Marrakech-Safi,31.63,-8.0,low,20201204,12,339
20201205,9.09,82.45,7.92,3.52,0.57,91.95,Marrakech-Safi,31.63,-8.0,medium,20201205,12,340
20201216,8.55,68.24,11.84,2.49,0.51,92.29,Marrakech-Safi,31.63,-8.0,medium,20201216,12,351
20210105,2.75,74.48,10.93,3.15,0.5,91.5,Marrakech-Safi,31.63,-8.0,low,20210105,1,5
20210106,2.04,74.98,12.74,4.07,0.49,91.28,Marrakech-Safi,31.63,-8.0,low,20210106,1,6
20210107,7.79,76.75,15.36,3.75,0.55,91.21,Marrakech-Safi,31.63,-8.0,medium,20210107,1,7
20210108,10.08,72.59,14.27,5.86,0.56,91.07,Marrakech-Safi,31.63,-8.0,medium,20210108,1,8
20210109,15.78,86.56,6.17,3.56,0.61,91.78,Marrakech-Safi,31.63,-8.0,medium,20210109,1,9
20210110,15.82,91.9,4.93,3.37,0.63,91.99,Marrakech-Safi,31.63,-8.0,medium,20210110,1,10
20210111,1.21,85.54,4.62,1.36,0.6,92.45,Marrakech-Safi,31.63,-8.0,low,20210111,1,11
20210205,2.29,78.12,9.57,2.1,0.52,91.12,Marrakech-Safi,31.63,-8.0,low,20210205,2,36
20210206,10.81,88.18,6.61,2.41,0.59,91.67,Marrakech-Safi,31.63,-8.0,medium,20210206,2,37
20210207,2.99,80.81,7.16,1.59,0.58,92.29,Marrakech-Safi,31.63,-8.0,low,20210207,2,38
20210221,11.09,72.57,8.91,3.21,0.58,91.97,Marrakech-Safi,31.63,-8.0,medium,20210221,2,52
20210225,14.19,64.66,12.9,2.11,0.56,92.75,Marrakech-Safi,31.63,-8.0,medium,20210225,2,56
20210226,11.58,84.04,8.08,0.72,0.64,92.49,Marrakech-Safi,31.63,-8.0,medium,20210226,2,57
20210227,1.93,71.8,10.06,1.02,0.58,92.15,Marrakech-Safi,31.63,-8.0,low,20210227,2,58
20210228,1.09,64.99,10.7,1.16,0.57,91.73,Marrakech-Safi,31.63,-8.0,low,20210228,2,59
20210301,1.95,69.86,10.23,1.35,0.57,91.96,Marrakech-Safi,31.63,-8.0,low,20210301,3,60
20210305,9.59,78.38,11.95,2.22,0.58,91.94,Marrakech-Safi,31.63,-8.0,medium,20210305,3,64
20210306,12.09,82.83,10.12,2.27,0.67,91.93,Marrakech-Safi,31.63,-8.0,medium,20210306,3,65
20210307,13.88,84.81,10.53,1.94,0.68,92.27,Marrakech-Safi,31.63,-8.0,medium,20210307,3,66
20210308,5.12,81.96,10.13,2.25,0.65,92.11,Marrakech-Safi,31.63,-8.0,medium,20210308,3,67
20210309,5.25,81.2,8.85,2.85,0.67,92.07,Marrakech-Safi,31.63,-8.0,medium,20210309,3,68
20210319,1.4,77.69,11.2,2.22,0.59,91.71,Marrakech-Safi,31.63,-8.0,low,20210319,3,78
20210320,2.78,80.28,9.28,2.84,0.6,91.78,Marrakech-Safi,31.63,-8.0,low,20210320,3,79
20210414,1.1,73.0,16.34,2.48,0.49,91.88,Marrakech-Safi,31.63,-8.0,low,20210414,4,104
20210430,3.18,74.09,12.46,2.49,0.48,91.79,Marrakech-Safi,31.63,-8.0,low,20210430,4,120
20210522,3.63,47.09,25.91,3.06,0.37,91.97,Marrakech-Safi,31.63,-8.0,low,20210522,5,142
20210913,3.87,39.68,27.57,3.26,0.13,91.96,Marrakech-Safi,31.63,-8.0,low,20210913,9,256
20210914,4.33,56.86,23.5,3.2,0.38,91.95,Marrakech-Safi,31.63,-8.0,low,20210914,9,257
20210916,1.11,64.54,20.75,2.76,0.38,92.23,Marrakech-Safi,31.63,-8.0,low,20210916,9,259
20210919,9.82,68.07,21.26,2.38,0.44,92.28,Marrakech-Safi,31.63,-8.0,medium,20210919,9,262
20210920,4.63,63.19,21.55,2.42,0.47,92.28,Marrakech-Safi,31.63,-8.0,low,20210920,9,263
20211022,4.51,68.4,17.66,2.43,0.29,92.24,Marrakech-Safi,31.63,-8.0,low,20211022,10,295
20211103,1.21,71.24,16.3,1.71,0.22,92.13,Marrakech-Safi,31.63,-8.0,low,20211103,11,307
20211119,8.09,68.18,13.78,1.95,0.4,91.99,Marrakech-Safi,31.63,-8.0,medium,20211119,11,323
20211123,3.13,70.41,13.67,2.53,0.44,92.17,Marrakech-Safi,31.63,-8.0,low,20211123,11,327
20211124,1.74,75.55,10.88,1.58,0.48,92.36,Marrakech-Safi,31.63,-8.0,low,20211124,11,328
20211126,2.4,77.56,9.68,1.74,0.46,91.83,Marrakech-Safi,31.63,-8.0,low,20211126,11,330
20211128,1.0,69.48,8.52,2.17,0.45,92.68,Marrakech-Safi,31.63,-8.0,low,20211128,11,332
20211202,6.57,80.56,8.92,2.42,0.48,92.55,Marrakech-Safi,31.63,-8.0,medium,20211202,12,336
20211221,1.95,61.35,13.7,3.46,0.41,92.47,Marrakech-Safi,31.63,-8.0,low,20211221,12,355
20211222,2.54,64.65,14.59,2.3,0.47,92.56,Marrakech-Safi,31.63,-8.0,low,20211222,12,356
20211225,7.65,67.44,12.85,2.87,0.49,92.21,Marrakech-Safi,31.63,-8.0,medium,20211225,12,359
20211226,2.13,81.7,13.39,1.29,0.5,92.46,Marrakech-Safi,31.63,-8.0,low,20211226,12,360
20220113,1.89,53.55,12.32,1.77,0.41,92.66,Marrakech-Safi,31.63,-8.0,low,20220113,1,13
20220114,16.24,53.93,11.98,1.41,0.5,92.88,Marrakech-Safi,31.63,-8.0,medium,20220114,1,14
20220125,5.61,76.82,11.04,1.16,0.46,92.32,Marrakech-Safi,31.63,-8.0,medium,20220125,1,25
20220126,2.05,67.06,9.89,1.56,0.49,92.23,Marrakech-Safi,31.63,-8.0,low,20220126,1,26
20220130,1.53,37.79,14.55,4.48,0.44,92.76,Marrakech-Safi,31.63,-8.0,low,20220130,1,30
20220225,1.43,50.51,17.39,3.19,0.4,91.9,Marrakech-Safi,31.63,-8.0,low,20220225,2,56
20220227,4.0,77.43,13.42,1.5,0.44,92.09,Marrakech-Safi,31.63,-8.0,low,20220227,2,58
20220304,1.37,66.94,10.01,2.71,0.43,92.48,Marrakech-Safi,31.63,-8.0,low,20220304,3,63
20220306,9.46,85.3,7.9,2.69,0.51,91.84,Marrakech-Safi,31.63,-8.0,medium,20220306,3,65
20220313,1.44,64.8,13.66,1.95,0.42,91.91,Marrakech-Safi,31.63,-8.0,low,20220313,3,72
20220314,10.12,70.69,9.63,3.39,0.54,91.05,Marrakech-Safi,31.63,-8.0,medium,20220314,3,73
20220315,9.66,75.29,8.31,1.95,0.54,91.16,Marrakech-Safi,31.63,-8.0,medium,20220315,3,74
20220316,2.43,81.42,8.65,2.33,0.51,91.82,Marrakech-Safi,31.63,-8.0,low,20220316,3,75
20220323,5.19,78.25,10.8,2.85,0.48,91.81,Marrakech-Safi,31.63,-8.0,medium,20220323,3,82
20220324,4.54,78.86,9.38,2.54,0.51,91.39,Marrakech-Safi,31.63,-8.0,low,20220324,3,83
20220325,1.16,73.45,10.88,1.91,0.48,91.64,Marrakech-Safi,31.63,-8.0,low,20220325,3,84
20220329,4.68,74.16,13.47,2.7,0.49,91.61,Marrakech-Safi,31.63,-8.0,low,20220329,3,88
20220330,8.63,79.19,11.39,2.82,0.55,91.87,Marrakech-Safi,31.63,-8.0,medium,20220330,3,89
20220403,1.18,56.04,15.23,2.35,0.45,91.01,Marrakech-Safi,31.63,-8.0,low,20220403,4,93
20220404,55.52,81.45,10.85,3.21,0.7,90.92,Marrakech-Safi,31.63,-8.0,high,20220404,4,94
20220405,14.23,77.91,8.32,3.53,0.65,91.85,Marrakech-Safi,31.63,-8.0,medium,20220405,4,95
20220512,1.82,43.74,23.25,2.87,0.44,92.16,Marrakech-Safi,31.63,-8.0,low,20220512,5,132
20220620,1.46,40.16,27.14,1.78,0.17,91.91,Marrakech-Safi,31.63,-8.0,low,20220620,6,171
20220829,1.39,34.17,30.31,1.61,0.11,92.04,Marrakech-Safi,31.63,-8.0,low,20220829,8,241
20220925,8.48,74.64,19.17,2.03,0.33,91.98,Marrakech-Safi,31.63,-8.0,medium,20220925,9,268
20221007,2.43,31.48,26.32,2.07,0.26,92.0,Marrakech-Safi,31.63,-8.0,low,20221007,10,280
20221009,1.75,47.65,23.18,2.08,0.33,92.18,Marrakech-Safi,31.63,-8.0,low,20221009,10,282
20221011,1.89,68.15,18.09,2.54,0.33,92.23,Marrakech-Safi,31.63,-8.0,low,20221011,10,284
20221012,20.75,82.67,15.91,2.87,0.56,92.13,Marrakech-Safi,31.63,-8.0,medium,20221012,10,285
